acquisition_id,customer_id,acquisition_timestamp,channel,platform,touch_type
619,619,2026-01-29,referral,web,first_touch
620,620,2025-12-31,search,mobile,first_touch
621,621,2026-02-26,paid_social,mobile,first_touch
622,622,2026-03-15,search,web,first_touch
623,623,2026-03-02,search,mobile,first_touch
624,624,2026-03-21,search,mobile,first_touch
625,625,2026-03-11,search,mobile,first_touch
626,626,2026-01-26,paid_social,mobile,first_touch
627,627,2026-03-05,paid_social,mobile,first_touch
628,628,2026-01-12,referral,mobile,first_touch
629,629,2026-01-29,search,mobile,first_touch
630,630,2026-02-24,referral,mobile,first_touch
631,631,2026-01-22,paid_social,web,first_touch
632,632,2026-03-02,search,mobile,first_touch
633,633,2026-01-10,paid_social,mobile,first_touch
634,634,2026-01-05,referral,web,first_touch
635,635,2026-03-02,paid_social,web,first_touch
636,636,2026-02-03,search,web,first_touch
637,637,2026-03-19,paid_social,mobile,first_touch
638,638,2026-01-09,paid_social,mobile,first_touch
639,639,2026-02-24,paid_social,web,first_touch
640,640,2026-01-15,search,web,first_touch
641,641,2026-02-03,referral,web,first_touch
642,642,2026-02-07,referral,mobile,first_touch
643,643,2026-03-13,search,mobile,first_touch
644,644,2026-01-27,search,web,first_touch
645,645,2026-01-23,referral,web,first_touch
646,646,2026-02-08,paid_social,web,first_touch
647,647,2026-03-21,referral,mobile,first_touch
648,648,2026-01-26,referral,web,first_touch
649,649,2026-02-10,search,mobile,first_touch
650,650,2026-01-01,paid_social,mobile,first_touch
651,651,2026-02-20,paid_social,mobile,first_touch
652,652,2025-12-29,search,mobile,first_touch
653,653,2025-12-25,referral,mobile,first_touch
654,654,2026-01-17,search,mobile,first_touch
655,655,2026-01-08,search,mobile,first_touch
656,656,2026-02-11,search,mobile,first_touch
657,657,2026-01-10,referral,mobile,first_touch
658,658,2026-01-10,paid_social,web,first_touch
659,659,2026-03-13,paid_social,web,first_touch
660,660,2026-02-22,search,mobile,first_touch
661,661,2025-12-24,paid_social,web,first_touch
662,662,2026-03-05,paid_social,mobile,first_touch
663,663,2026-03-03,search,mobile,first_touch
664,664,2026-03-15,paid_social,mobile,first_touch
665,665,2026-02-09,referral,web,first_touch
666,666,2026-03-18,referral,mobile,first_touch
667,667,2026-03-22,referral,web,first_touch
668,668,2026-01-25,referral,web,first_touch
669,669,2026-01-04,paid_social,mobile,first_touch
670,670,2026-03-20,search,web,first_touch
671,671,2026-02-23,search,mobile,first_touch
672,672,2026-03-13,paid_social,web,first_touch
673,673,2025-12-30,referral,web,first_touch
674,674,2026-01-23,paid_social,mobile,first_touch
675,675,2025-12-25,search,mobile,first_touch
676,676,2026-01-30,search,web,first_touch
677,677,2026-03-04,referral,mobile,first_touch
678,678,2026-01-07,search,web,first_touch
679,679,2026-01-24,search,mobile,first_touch
680,680,2026-03-14,paid_social,mobile,first_touch
681,681,2026-01-20,search,mobile,first_touch
682,682,2026-02-10,search,mobile,first_touch
683,683,2026-01-30,search,web,first_touch
684,684,2026-01-15,referral,mobile,first_touch
685,685,2026-03-20,paid_social,mobile,first_touch
686,686,2026-03-07,paid_social,mobile,first_touch
687,687,2026-01-28,referral,mobile,first_touch
688,688,2026-03-09,paid_social,mobile,first_touch
689,689,2026-02-05,search,mobile,first_touch
690,690,2026-02-20,search,mobile,first_touch
691,691,2026-01-17,referral,mobile,first_touch
692,692,2026-01-27,paid_social,web,first_touch
693,693,2026-03-21,paid_social,mobile,first_touch
694,694,2026-01-10,referral,web,first_touch
695,695,2026-02-01,search,mobile,first_touch
696,696,2026-03-05,search,web,first_touch
697,697,2026-01-24,search,mobile,first_touch
698,698,2026-03-02,search,mobile,first_touch
699,699,2026-02-01,referral,web,first_touch
700,700,2026-02-10,search,web,first_touch
701,701,2026-03-26,referral,mobile,first_touch
702,702,2026-02-28,referral,web,first_touch
703,703,2026-03-16,search,mobile,first_touch
704,704,2026-01-12,search,mobile,first_touch
705,705,2026-03-08,search,web,first_touch
706,706,2026-02-10,referral,web,first_touch
707,707,2026-02-28,search,mobile,first_touch
708,708,2026-01-24,paid_social,web,first_touch
709,709,2026-02-27,referral,web,first_touch
710,710,2026-03-22,search,mobile,first_touch
711,711,2026-02-06,referral,mobile,first_touch
712,712,2026-02-04,search,mobile,first_touch
713,713,2026-02-07,search,mobile,first_touch
714,714,2026-01-11,search,mobile,first_touch
715,715,2026-02-12,referral,web,first_touch
716,716,2026-01-13,paid_social,mobile,first_touch
717,717,2026-02-26,search,mobile,first_touch
718,718,2026-03-24,referral,mobile,first_touch
719,719,2026-03-03,referral,mobile,first_touch
720,720,2026-03-22,paid_social,web,first_touch
721,721,2026-01-30,paid_social,web,first_touch
722,722,2026-03-09,search,mobile,first_touch
723,723,2026-02-14,paid_social,mobile,first_touch
724,724,2026-02-06,paid_social,mobile,first_touch
725,725,2026-02-20,search,mobile,first_touch
726,726,2026-02-20,search,web,first_touch
727,727,2025-12-26,search,web,first_touch
728,728,2026-02-26,search,web,first_touch
729,729,2026-02-08,referral,mobile,first_touch
730,730,2026-01-06,search,web,first_touch
731,731,2026-01-13,referral,mobile,first_touch
732,732,2026-01-03,paid_social,mobile,first_touch
733,733,2026-03-06,referral,mobile,first_touch
734,734,2026-02-01,referral,web,first_touch
735,735,2026-02-03,paid_social,web,first_touch
736,736,2026-01-30,search,web,first_touch
737,737,2026-03-03,search,mobile,first_touch
738,738,2026-02-04,search,web,first_touch
739,739,2026-03-27,referral,mobile,first_touch
740,740,2026-01-19,paid_social,web,first_touch
741,741,2026-03-20,search,mobile,first_touch
742,742,2026-02-15,referral,web,first_touch
743,743,2026-02-22,paid_social,mobile,first_touch
744,744,2026-03-01,paid_social,mobile,first_touch
745,745,2026-03-11,paid_social,mobile,first_touch
746,746,2026-03-12,referral,mobile,first_touch
747,747,2026-03-13,paid_social,mobile,first_touch
748,748,2026-01-28,paid_social,mobile,first_touch
749,749,2026-03-07,search,mobile,first_touch
750,750,2026-01-17,referral,web,first_touch
751,751,2026-02-09,search,mobile,first_touch
752,752,2026-01-05,referral,web,first_touch
753,753,2026-02-02,paid_social,web,first_touch
754,754,2026-02-16,search,web,first_touch
755,755,2026-03-12,search,mobile,first_touch
756,756,2025-12-26,paid_social,mobile,first_touch
757,757,2026-02-14,referral,mobile,first_touch
758,758,2026-03-14,search,web,first_touch
759,759,2026-03-06,paid_social,mobile,first_touch
760,760,2026-02-06,paid_social,mobile,first_touch
761,761,2026-01-30,paid_social,web,first_touch
762,762,2026-02-19,referral,web,first_touch
763,763,2026-02-24,paid_social,mobile,first_touch
764,764,2026-01-27,referral,mobile,first_touch
765,765,2026-02-14,paid_social,mobile,first_touch
766,766,2025-12-27,referral,web,first_touch
767,767,2026-01-21,referral,web,first_touch
768,768,2026-03-06,paid_social,mobile,first_touch
769,769,2026-01-31,paid_social,web,first_touch
770,770,2026-02-03,referral,mobile,first_touch
771,771,2026-03-16,paid_social,mobile,first_touch
772,772,2026-02-02,paid_social,mobile,first_touch
773,773,2026-02-01,referral,mobile,first_touch
774,774,2026-03-01,referral,mobile,first_touch
775,775,2026-03-11,referral,mobile,first_touch
776,776,2026-01-27,referral,mobile,first_touch
777,777,2026-01-08,search,mobile,first_touch
778,778,2026-02-24,referral,web,first_touch
779,779,2025-12-31,paid_social,web,first_touch
780,780,2026-03-02,referral,web,first_touch
781,781,2026-02-09,search,web,first_touch
782,782,2026-03-23,search,web,first_touch
783,783,2026-01-23,referral,mobile,first_touch
784,784,2026-03-05,search,web,first_touch
785,785,2025-12-27,search,mobile,first_touch
786,786,2025-12-25,search,mobile,first_touch
787,787,2026-02-06,paid_social,web,first_touch
788,788,2026-02-20,paid_social,mobile,first_touch
789,789,2026-01-11,referral,mobile,first_touch
790,790,2026-02-18,search,web,first_touch
791,791,2026-02-25,search,mobile,first_touch
792,792,2026-01-02,search,mobile,first_touch
793,793,2026-03-11,referral,web,first_touch
794,794,2026-03-04,referral,web,first_touch
795,795,2026-01-22,paid_social,web,first_touch
796,796,2026-01-24,search,mobile,first_touch
797,797,2026-01-20,search,web,first_touch
798,798,2026-02-16,paid_social,web,first_touch
799,799,2026-02-21,search,web,first_touch
800,800,2026-01-16,paid_social,mobile,first_touch
801,801,2026-02-09,paid_social,mobile,first_touch
802,802,2026-01-07,referral,mobile,first_touch
803,803,2026-01-28,referral,web,first_touch
804,804,2026-02-01,search,mobile,first_touch
805,805,2026-01-31,paid_social,mobile,first_touch
806,806,2026-01-12,referral,mobile,first_touch
807,807,2025-12-24,search,mobile,first_touch
808,808,2026-03-24,referral,mobile,first_touch
809,809,2026-01-31,paid_social,web,first_touch
810,810,2026-03-01,paid_social,mobile,first_touch
811,811,2026-03-12,search,mobile,first_touch
812,812,2025-12-31,referral,mobile,first_touch
813,813,2026-01-31,paid_social,mobile,first_touch
814,814,2026-01-31,paid_social,mobile,first_touch
815,815,2026-02-22,search,mobile,first_touch
816,816,2026-03-19,referral,mobile,first_touch
817,817,2026-02-25,referral,mobile,first_touch
818,818,2026-02-13,referral,web,first_touch
819,819,2026-01-16,search,mobile,first_touch
820,820,2026-02-06,referral,mobile,first_touch
821,821,2026-02-27,search,mobile,first_touch
822,822,2026-02-13,paid_social,mobile,first_touch
823,823,2026-02-15,search,mobile,first_touch
824,824,2026-01-23,search,mobile,first_touch
825,825,2026-02-04,search,mobile,first_touch
826,826,2026-01-31,paid_social,web,first_touch
827,827,2026-02-08,referral,mobile,first_touch
828,828,2026-01-10,referral,web,first_touch
829,829,2026-02-22,search,mobile,first_touch
830,830,2026-02-24,referral,web,first_touch
831,831,2026-03-04,search,web,first_touch
832,832,2026-01-16,paid_social,mobile,first_touch
833,833,2026-02-02,paid_social,mobile,first_touch
834,834,2026-02-01,search,mobile,first_touch
835,835,2026-03-14,paid_social,mobile,first_touch
836,836,2026-03-17,search,web,first_touch
837,837,2026-02-08,referral,mobile,first_touch
838,838,2026-01-31,search,web,first_touch
839,839,2025-12-24,referral,web,first_touch
840,840,2026-01-24,referral,web,first_touch
841,841,2025-12-31,search,mobile,first_touch
842,842,2026-02-01,paid_social,web,first_touch
843,843,2026-01-28,paid_social,mobile,first_touch
844,844,2026-01-18,search,web,first_touch
845,845,2026-03-21,search,mobile,first_touch
846,846,2026-02-28,search,mobile,first_touch
847,847,2026-02-17,search,mobile,first_touch
848,848,2026-02-24,search,mobile,first_touch
849,849,2026-01-28,paid_social,mobile,first_touch
850,850,2026-01-14,paid_social,web,first_touch
851,851,2026-03-14,search,mobile,first_touch
852,852,2026-02-01,referral,web,first_touch
853,853,2026-03-02,search,web,first_touch
854,854,2026-02-09,search,web,first_touch
855,855,2025-12-24,search,web,first_touch
856,856,2026-03-14,search,web,first_touch
857,857,2025-12-27,paid_social,mobile,first_touch
858,858,2026-01-24,paid_social,mobile,first_touch
859,859,2026-02-27,paid_social,mobile,first_touch
860,860,2026-02-14,paid_social,mobile,first_touch
861,861,2026-03-09,paid_social,web,first_touch
862,862,2026-03-16,referral,mobile,first_touch
863,863,2026-02-26,paid_social,web,first_touch
864,864,2026-01-18,paid_social,mobile,first_touch
865,865,2025-12-22,paid_social,web,first_touch
866,866,2026-02-27,paid_social,mobile,first_touch
867,867,2026-01-25,paid_social,mobile,first_touch
868,868,2026-02-23,paid_social,web,first_touch
869,869,2026-02-05,paid_social,mobile,first_touch
870,870,2026-01-09,referral,web,first_touch
871,871,2026-01-29,paid_social,mobile,first_touch
872,872,2026-03-24,paid_social,web,first_touch
873,873,2026-01-24,search,web,first_touch
874,874,2026-03-04,paid_social,web,first_touch
875,875,2026-02-23,search,mobile,first_touch
876,876,2026-02-03,search,web,first_touch
877,877,2026-03-04,referral,mobile,first_touch
878,878,2026-02-10,referral,mobile,first_touch
879,879,2026-02-21,search,web,first_touch
880,880,2026-01-23,paid_social,mobile,first_touch
881,881,2026-03-22,search,web,first_touch
882,882,2026-01-19,paid_social,mobile,first_touch
883,883,2026-02-12,referral,mobile,first_touch
884,884,2026-03-15,paid_social,web,first_touch
885,885,2026-02-27,search,mobile,first_touch
886,886,2026-02-17,paid_social,web,first_touch
887,887,2026-01-01,search,web,first_touch
888,888,2026-01-30,paid_social,mobile,first_touch
889,889,2026-02-02,search,web,first_touch
890,890,2026-03-09,search,mobile,first_touch
891,891,2026-03-09,search,mobile,first_touch
892,892,2026-02-05,paid_social,web,first_touch
893,893,2026-01-27,paid_social,mobile,first_touch
894,894,2026-01-12,referral,web,first_touch
895,895,2026-02-06,search,mobile,first_touch
896,896,2026-01-09,search,mobile,first_touch
897,897,2026-01-10,search,web,first_touch
898,898,2026-03-22,search,mobile,first_touch
899,899,2026-02-12,search,mobile,first_touch
900,900,2026-01-26,paid_social,mobile,first_touch
901,901,2026-01-28,search,web,first_touch
902,902,2026-01-29,search,mobile,first_touch
903,903,2026-03-13,paid_social,mobile,first_touch
904,904,2026-02-11,search,mobile,first_touch
905,905,2026-02-22,paid_social,web,first_touch
906,906,2026-02-11,paid_social,web,first_touch
907,907,2026-02-14,referral,web,first_touch
908,908,2026-02-03,referral,mobile,first_touch
909,909,2026-03-07,paid_social,mobile,first_touch
910,910,2026-03-18,search,web,first_touch
911,911,2026-01-25,paid_social,mobile,first_touch
912,912,2026-01-26,search,mobile,first_touch
913,913,2026-03-05,search,web,first_touch
914,914,2026-01-01,referral,mobile,first_touch
915,915,2026-02-01,search,mobile,first_touch
916,916,2026-03-25,search,mobile,first_touch
917,917,2026-02-23,referral,mobile,first_touch
918,918,2026-01-14,paid_social,web,first_touch
919,919,2026-01-30,paid_social,mobile,first_touch
920,920,2026-03-17,search,mobile,first_touch
921,921,2026-02-11,search,mobile,first_touch
922,922,2026-03-11,paid_social,mobile,first_touch
923,923,2026-03-06,search,web,first_touch
924,924,2026-03-01,search,web,first_touch
925,925,2026-02-23,search,mobile,first_touch
926,926,2026-01-04,referral,mobile,first_touch
927,927,2026-01-22,search,mobile,first_touch
928,928,2025-12-29,search,mobile,first_touch
929,929,2026-01-31,search,web,first_touch
930,930,2026-01-07,paid_social,web,first_touch
931,931,2026-02-20,referral,mobile,first_touch
932,932,2026-02-02,referral,web,first_touch
933,933,2026-03-20,referral,web,first_touch
934,934,2026-03-03,referral,web,first_touch
935,935,2026-01-15,search,web,first_touch
936,936,2026-01-26,search,web,first_touch
937,937,2026-02-02,paid_social,mobile,first_touch
938,938,2025-12-24,referral,mobile,first_touch
939,939,2026-02-28,search,web,first_touch
940,940,2025-12-28,paid_social,mobile,first_touch
941,941,2026-03-10,referral,web,first_touch
942,942,2026-02-04,search,mobile,first_touch
943,943,2026-01-31,referral,mobile,first_touch
944,944,2025-12-29,referral,web,first_touch
945,945,2026-02-19,referral,mobile,first_touch
946,946,2026-03-05,search,mobile,first_touch
947,947,2026-01-31,search,mobile,first_touch
948,948,2026-01-18,referral,web,first_touch
949,949,2026-03-26,paid_social,mobile,first_touch
950,950,2026-02-03,paid_social,web,first_touch
951,951,2026-02-20,referral,mobile,first_touch
952,952,2026-03-08,referral,web,first_touch
953,953,2026-02-15,referral,mobile,first_touch
954,954,2026-02-13,paid_social,web,first_touch
955,955,2026-02-24,paid_social,mobile,first_touch
956,956,2026-03-17,referral,mobile,first_touch
957,957,2026-02-22,paid_social,mobile,first_touch
958,958,2026-03-13,search,web,first_touch
959,959,2026-01-16,paid_social,web,first_touch
960,960,2026-01-06,referral,mobile,first_touch
961,961,2026-01-05,search,mobile,first_touch
962,962,2025-12-25,paid_social,web,first_touch
963,963,2026-02-05,search,web,first_touch
964,964,2026-03-10,paid_social,web,first_touch
965,965,2025-12-30,search,mobile,first_touch
966,966,2026-02-22,search,mobile,first_touch
967,967,2026-03-09,search,mobile,first_touch
968,968,2026-03-19,search,mobile,first_touch
969,969,2026-03-08,paid_social,web,first_touch
970,970,2026-01-04,paid_social,mobile,first_touch
971,971,2026-01-08,referral,mobile,first_touch
972,972,2026-03-23,search,mobile,first_touch
973,973,2025-12-30,search,mobile,first_touch
974,974,2026-03-23,search,web,first_touch
975,975,2026-03-17,referral,web,first_touch
976,976,2026-01-20,referral,web,first_touch
977,977,2026-03-10,paid_social,mobile,first_touch
978,978,2025-12-29,search,web,first_touch
979,979,2026-01-07,search,web,first_touch
980,980,2026-01-27,referral,web,first_touch
