customer_id,signup_date,experiment_variant
1152,2026-02-16,treatment
1153,2026-01-12,control
1154,2026-02-17,control
1155,2026-01-30,treatment
1156,2026-01-10,control
1157,2026-02-17,control
1158,2026-01-04,control
1159,2026-03-25,control
1160,2026-03-25,treatment
1161,2026-03-07,control
1162,2026-03-19,treatment
1163,2026-03-16,treatment
1164,2026-03-14,control
1165,2026-01-12,control
1166,2026-03-31,treatment
1167,2026-01-22,treatment
1168,2026-01-09,treatment
1169,2026-03-21,treatment
1170,2026-03-10,control
1171,2026-02-23,control
1172,2026-01-11,treatment
1173,2026-01-29,control
1174,2026-02-27,treatment
1175,2026-03-05,treatment
1176,2026-03-06,treatment
1177,2026-01-23,control
1178,2026-03-04,control
1179,2026-01-10,control
1180,2026-01-24,control
1181,2026-01-02,treatment
1182,2026-03-21,control
1183,2026-02-03,control
1184,2026-02-20,control
1185,2026-01-01,control
1186,2026-03-24,treatment
1187,2026-02-05,control
1188,2026-02-10,treatment
1189,2026-02-02,control
1190,2026-01-31,treatment
1191,2026-01-28,control
1192,2026-03-22,control
1193,2026-01-08,treatment
1194,2026-03-15,treatment
1195,2026-01-23,treatment
1196,2026-01-08,control
1197,2026-03-20,control
1198,2026-02-09,treatment
1199,2026-03-23,control
1200,2026-01-07,treatment
1201,2026-01-07,treatment
1202,2026-03-20,treatment
1203,2026-01-23,treatment
1204,2026-02-13,treatment
1205,2026-01-15,control
1206,2026-01-24,control
1207,2026-02-21,treatment
1208,2026-01-07,control
1209,2026-03-11,control
1210,2026-01-27,control
1211,2026-03-23,treatment
1212,2026-02-02,treatment
1213,2026-03-06,treatment
1214,2026-03-29,control
1215,2026-02-28,control
1216,2026-03-31,treatment
1217,2026-03-06,control
1218,2026-02-11,treatment
1219,2026-03-30,treatment
1220,2026-03-24,control
1221,2026-03-25,control
1222,2026-03-13,control
1223,2026-01-09,treatment
1224,2026-03-11,treatment
1225,2026-01-21,control
1226,2026-01-25,treatment
1227,2026-03-12,control
1228,2026-03-08,control
1229,2026-01-07,treatment
1230,2026-03-31,control
1231,2026-03-03,control
1232,2026-03-17,treatment
1233,2026-03-23,control
1234,2026-02-18,treatment
1235,2026-01-30,control
1236,2026-01-01,control
1237,2026-03-06,control
1238,2026-02-03,control
1239,2026-02-07,control
1240,2026-02-28,control
1241,2026-02-07,treatment
1242,2026-01-13,control
1243,2026-03-20,control
1244,2026-02-06,control
1245,2026-03-06,control
1246,2026-03-05,control
1247,2026-01-23,treatment
1248,2026-03-22,control
1249,2026-03-30,treatment
1250,2026-03-05,treatment
1251,2026-03-18,control
1252,2026-02-24,control
1253,2026-01-28,control
1254,2026-01-21,treatment
1255,2026-03-26,control
1256,2026-03-02,treatment
1257,2026-02-13,treatment
1258,2026-03-17,treatment
1259,2026-02-20,treatment
1260,2026-02-09,treatment
1261,2026-01-06,control
1262,2026-03-22,control
1263,2026-01-07,control
1264,2026-01-31,treatment
1265,2026-02-24,treatment
1266,2026-02-26,treatment
1267,2026-02-28,control
1268,2026-03-17,treatment
1269,2026-02-16,control
1270,2026-03-21,control
1271,2026-02-22,treatment
1272,2026-02-12,control
1273,2026-02-04,control
1274,2026-02-11,treatment
1275,2026-02-12,control
1276,2026-03-27,control
1277,2026-01-15,control
1278,2026-02-11,control
1279,2026-01-12,treatment
1280,2026-01-01,treatment
1281,2026-02-10,control
1282,2026-02-13,control
1283,2026-01-27,control
1284,2026-02-24,treatment
1285,2026-01-02,treatment
1286,2026-03-08,treatment
1287,2026-02-07,control
1288,2026-01-08,control
1289,2026-03-25,control
1290,2026-02-21,treatment
1291,2026-02-12,control
1292,2026-02-24,treatment
1293,2026-02-19,treatment
1294,2026-03-03,control
1295,2026-03-07,control
1296,2026-01-25,control
1297,2026-02-28,control
1298,2026-03-10,control
1299,2026-01-13,treatment
1300,2026-03-13,control
1301,2026-02-01,control
1302,2026-01-13,treatment
1303,2026-03-05,treatment
1304,2026-03-11,control
1305,2026-02-19,treatment
1306,2026-02-25,treatment
1307,2026-02-10,treatment
1308,2026-02-09,treatment
1309,2026-01-30,control
1310,2026-03-12,treatment
1311,2026-02-14,control
1312,2026-01-12,treatment
1313,2026-01-22,treatment
1314,2026-02-02,control
1315,2026-03-09,control
1316,2026-03-22,treatment
1317,2026-01-15,treatment
1318,2026-01-13,control
1319,2026-02-16,treatment
1320,2026-03-25,treatment
1321,2026-01-26,control
1322,2026-02-26,control
1323,2026-03-07,control
1324,2026-01-01,treatment
1325,2026-02-02,control
1326,2026-01-14,treatment
1327,2026-03-30,control
1328,2026-01-05,treatment
1329,2026-01-12,control
1330,2026-03-11,control
1331,2026-01-15,treatment
1332,2026-01-23,control
1333,2026-02-19,treatment
1334,2026-02-21,treatment
1335,2026-03-31,treatment
1336,2026-03-18,treatment
1337,2026-03-17,control
1338,2026-03-23,treatment
1339,2026-02-20,treatment
1340,2026-03-17,control
1341,2026-03-05,control
1342,2026-02-15,treatment
1343,2026-03-26,control
1344,2026-01-13,treatment
1345,2026-02-04,treatment
1346,2026-02-01,treatment
1347,2026-02-18,control
1348,2026-01-31,control
1349,2026-02-08,control
1350,2026-03-31,control
1351,2026-03-09,treatment
1352,2026-03-14,treatment
1353,2026-02-01,control
1354,2026-01-30,control
1355,2026-02-16,treatment
1356,2026-02-07,control
1357,2026-02-28,treatment
1358,2026-01-25,control
1359,2026-01-13,treatment
1360,2026-02-06,control
1361,2026-03-15,treatment
1362,2026-01-08,control
1363,2026-01-08,treatment
1364,2026-03-17,control
1365,2026-02-04,control
1366,2026-02-17,treatment
1367,2026-03-10,control
1368,2026-02-24,control
1369,2026-03-29,control
1370,2026-01-18,control
1371,2026-03-16,control
1372,2026-02-10,treatment
1373,2026-01-12,control
1374,2026-02-11,treatment
1375,2026-02-15,treatment
1376,2026-01-09,control
1377,2026-02-13,treatment
1378,2026-01-03,treatment
1379,2026-03-01,treatment
1380,2026-02-25,control
1381,2026-01-12,control
1382,2026-02-21,control
1383,2026-01-24,treatment
1384,2026-02-28,treatment
1385,2026-01-22,treatment
1386,2026-03-22,control
1387,2026-02-16,treatment
1388,2026-03-31,control
1389,2026-01-08,treatment
1390,2026-03-17,control
1391,2026-01-06,treatment
1392,2026-01-03,treatment
1393,2026-01-16,control
1394,2026-01-28,control
1395,2026-03-22,treatment
1396,2026-03-11,control
1397,2026-01-07,treatment
1398,2026-03-23,treatment
1399,2026-01-22,treatment
1400,2026-03-24,control
1401,2026-01-19,control
1402,2026-03-02,control
1403,2026-02-26,treatment
1404,2026-03-18,control
1405,2026-02-25,control
1406,2026-01-15,control
1407,2026-03-31,treatment
1408,2026-02-05,control
1409,2026-03-26,treatment
1410,2026-01-08,treatment
1411,2026-03-23,treatment
1412,2026-01-27,treatment
1413,2026-03-28,treatment
1414,2026-03-11,treatment
1415,2026-03-29,control
1416,2026-01-17,treatment
1417,2026-03-08,treatment
1418,2026-03-08,treatment
1419,2026-03-23,treatment
1420,2026-03-11,treatment
1421,2026-01-09,treatment
1422,2026-03-21,control
1423,2026-01-25,control
1424,2026-03-29,control
1425,2026-03-11,control
1426,2026-03-09,control
1427,2026-02-27,control
1428,2026-03-02,control
1429,2026-02-20,treatment
1430,2026-03-12,control
1431,2026-03-24,treatment
1432,2026-01-18,treatment
1433,2026-03-16,control
1434,2026-03-08,control
1435,2026-02-22,control
1436,2026-03-23,treatment
1437,2026-03-26,control
1438,2026-02-10,treatment
1439,2026-01-07,treatment
1440,2026-01-02,treatment
1441,2026-02-25,control
1442,2026-01-31,control
1443,2026-01-21,control
1444,2026-01-09,control
1445,2026-01-24,control
1446,2026-02-26,treatment
1447,2026-03-13,treatment
1448,2026-03-17,treatment
1449,2026-03-01,treatment
1450,2026-01-09,control
1451,2026-03-05,treatment
1452,2026-02-08,treatment
1453,2026-01-12,treatment
1454,2026-03-02,treatment
1455,2026-03-28,control
1456,2026-03-23,control
1457,2026-03-12,control
1458,2026-01-20,control
1459,2026-02-14,treatment
1460,2026-02-17,control
1461,2026-02-07,treatment
1462,2026-01-02,treatment
1463,2026-02-21,control
1464,2026-02-05,control
1465,2026-02-01,treatment
1466,2026-02-01,treatment
1467,2026-03-08,control
1468,2026-01-16,control
1469,2026-02-19,treatment
1470,2026-01-13,control
1471,2026-03-26,treatment
1472,2026-02-03,control
1473,2026-03-24,control
1474,2026-01-06,control
1475,2026-03-07,treatment
1476,2026-03-23,treatment
1477,2026-01-14,control
1478,2026-03-27,treatment
1479,2026-03-26,control
1480,2026-03-19,control
1481,2026-03-06,control
1482,2026-01-01,control
1483,2026-01-11,treatment
1484,2026-02-01,control
1485,2026-03-12,treatment
1486,2026-02-09,control
1487,2026-01-05,treatment
1488,2026-01-30,control
1489,2026-03-17,treatment
1490,2026-03-14,control
1491,2026-03-16,control
1492,2026-03-02,treatment
1493,2026-01-17,treatment
1494,2026-01-18,treatment
1495,2026-03-31,control
1496,2026-01-08,treatment
1497,2026-03-12,treatment
1498,2026-02-23,treatment
1499,2026-01-04,control
1500,2026-03-17,treatment
1501,2026-03-23,treatment
1502,2026-02-27,treatment
1503,2026-03-31,control
1504,2026-01-23,control
1505,2026-03-27,treatment
1506,2026-02-20,treatment
1507,2026-03-01,treatment
1508,2026-02-17,control
1509,2026-03-22,control
1510,2026-03-12,treatment
1511,2026-03-14,control
1512,2026-02-08,control
1513,2026-03-26,treatment
1514,2026-03-06,treatment
1515,2026-02-01,treatment
1516,2026-01-24,control
1517,2026-03-13,control
1518,2026-01-03,treatment
1519,2026-03-22,control
1520,2026-03-11,control
1521,2026-02-21,control
1522,2026-03-30,treatment
1523,2026-01-25,treatment
1524,2026-03-30,treatment
1525,2026-01-13,treatment
1526,2026-03-09,control
1527,2026-01-19,control
1528,2026-03-02,control
1529,2026-02-01,control
1530,2026-02-03,control
1531,2026-01-24,control
1532,2026-03-25,control
1533,2026-02-20,treatment
1534,2026-02-13,treatment
1535,2026-01-25,control
1536,2026-03-07,control
1537,2026-01-23,treatment
1538,2026-02-21,treatment
1539,2026-02-02,treatment
1540,2026-03-22,control
1541,2026-01-28,treatment
1542,2026-03-04,control
1543,2026-01-17,control
1544,2026-01-28,control
1545,2026-02-16,control
1546,2026-03-24,control
1547,2026-02-06,control
1548,2026-01-16,treatment
1549,2026-03-22,control
1550,2026-01-20,control
1551,2026-01-20,control
1552,2026-02-02,control
1553,2026-03-15,control
1554,2026-02-03,control
1555,2026-03-28,control
1556,2026-03-16,treatment
1557,2026-03-16,treatment
1558,2026-02-09,control
1559,2026-03-16,treatment
1560,2026-03-20,treatment
1561,2026-02-05,treatment
1562,2026-01-30,treatment
1563,2026-01-10,treatment
1564,2026-02-04,treatment
1565,2026-02-12,treatment
1566,2026-03-10,control
1567,2026-02-19,control
1568,2026-01-23,control
1569,2026-01-27,control
1570,2026-01-12,control
1571,2026-01-20,control
1572,2026-01-13,treatment
1573,2026-03-11,treatment
1574,2026-01-21,treatment
1575,2026-01-05,control
1576,2026-02-24,control
1577,2026-02-19,treatment
1578,2026-01-04,treatment
1579,2026-03-04,treatment
1580,2026-03-01,treatment
1581,2026-03-28,treatment
1582,2026-03-10,control
1583,2026-03-13,control
1584,2026-03-09,control
1585,2026-02-28,treatment
1586,2026-02-26,treatment
1587,2026-02-26,control
1588,2026-02-09,treatment
1589,2026-01-09,control
1590,2026-03-30,control
1591,2026-03-29,control
1592,2026-01-09,control
1593,2026-03-12,treatment
1594,2026-03-10,control
1595,2026-01-23,treatment
1596,2026-02-04,treatment
1597,2026-03-11,control
1598,2026-03-16,control
1599,2026-02-05,treatment
1600,2026-02-26,control
1601,2026-02-11,treatment
1602,2026-01-13,control
1603,2026-01-15,treatment
1604,2026-03-17,treatment
1605,2026-01-02,control
1606,2026-01-07,control
1607,2026-01-27,treatment
1608,2026-03-14,control
1609,2026-03-05,control
1610,2026-02-21,control
1611,2026-02-26,control
1612,2026-01-14,treatment
1613,2026-01-15,treatment
1614,2026-02-23,control
1615,2026-02-02,treatment
1616,2026-02-19,control
1617,2026-02-27,control
1618,2026-01-29,treatment
1619,2026-03-18,treatment
1620,2026-03-15,control
1621,2026-01-10,control
1622,2026-01-12,treatment
1623,2026-01-19,treatment
1624,2026-01-13,control
1625,2026-02-19,control
1626,2026-01-22,treatment
1627,2026-02-28,control
1628,2026-03-19,control
1629,2026-01-13,control
1630,2026-01-15,control
1631,2026-01-17,control
1632,2026-03-14,treatment
1633,2026-03-29,treatment
1634,2026-03-11,treatment
1635,2026-03-03,treatment
1636,2026-02-24,control
1637,2026-01-19,control
1638,2026-02-12,treatment
1639,2026-03-23,control
1640,2026-02-02,treatment
1641,2026-01-03,treatment
1642,2026-01-20,control
1643,2026-02-15,control
1644,2026-03-04,control
1645,2026-02-08,control
1646,2026-02-11,control
1647,2026-03-04,control
1648,2026-01-25,treatment
1649,2026-03-13,treatment
1650,2026-01-30,treatment
1651,2026-01-10,control
1652,2026-01-13,control
1653,2026-02-02,control
1654,2026-01-05,control
1655,2026-01-18,treatment
1656,2026-02-09,control
1657,2026-03-26,control
1658,2026-03-29,treatment
1659,2026-03-10,control
1660,2026-03-26,control
1661,2026-02-25,control
1662,2026-01-13,treatment
1663,2026-03-01,treatment
1664,2026-02-19,control
1665,2026-03-18,treatment
1666,2026-02-01,treatment
1667,2026-03-15,treatment
1668,2026-02-28,control
1669,2026-03-08,control
1670,2026-01-03,treatment
1671,2026-03-28,control
1672,2026-02-18,treatment
1673,2026-02-28,treatment
1674,2026-02-11,control
1675,2026-01-13,treatment
1676,2026-02-20,treatment
1677,2026-03-04,treatment
1678,2026-01-14,control
1679,2026-02-03,treatment
1680,2026-02-25,treatment
1681,2026-01-26,treatment
1682,2026-01-27,treatment
1683,2026-01-11,treatment
1684,2026-02-15,control
1685,2026-01-11,control
1686,2026-03-20,control
1687,2026-01-16,treatment
1688,2026-01-09,treatment
1689,2026-03-25,treatment
1690,2026-02-05,control
1691,2026-01-18,treatment
1692,2026-02-19,treatment
1693,2026-01-10,control
1694,2026-02-07,treatment
1695,2026-03-01,treatment
1696,2026-02-13,treatment
1697,2026-03-25,control
1698,2026-03-06,treatment
1699,2026-02-28,treatment
1700,2026-03-02,treatment
1701,2026-03-03,treatment
1702,2026-02-12,treatment
1703,2026-01-10,control
1704,2026-01-24,treatment
1705,2026-01-29,control
1706,2026-01-24,treatment
1707,2026-01-26,control
1708,2026-03-10,control
1709,2026-03-27,treatment
1710,2026-02-10,control
1711,2026-02-13,treatment
1712,2026-01-30,control
1713,2026-02-26,treatment
1714,2026-03-03,treatment
1715,2026-01-06,control
1716,2026-02-15,treatment
1717,2026-02-08,control
1718,2026-02-09,treatment
1719,2026-02-15,treatment
1720,2026-01-13,treatment
1721,2026-03-13,control
1722,2026-03-23,control
1723,2026-01-10,treatment
1724,2026-03-16,treatment
1725,2026-02-20,control
1726,2026-03-17,control
1727,2026-01-17,control
1728,2026-01-17,treatment
1729,2026-01-01,control
1730,2026-02-15,control
1731,2026-02-07,treatment
1732,2026-03-27,control
1733,2026-02-20,treatment
1734,2026-03-25,control
1735,2026-01-24,treatment
1736,2026-01-04,treatment
1737,2026-03-16,treatment
1738,2026-01-01,control
1739,2026-03-18,treatment
1740,2026-02-16,treatment
1741,2026-02-22,control
1742,2026-01-20,control
1743,2026-01-25,control
1744,2026-01-19,treatment
1745,2026-03-08,treatment
1746,2026-02-11,treatment
1747,2026-01-10,treatment
1748,2026-01-05,treatment
1749,2026-03-06,control
1750,2026-03-02,control
1751,2026-01-29,treatment
1752,2026-02-01,control
1753,2026-03-14,treatment
1754,2026-01-07,treatment
1755,2026-03-28,control
1756,2026-03-18,treatment
1757,2026-01-12,control
1758,2026-02-17,treatment
1759,2026-02-20,treatment
1760,2026-03-24,treatment
1761,2026-02-23,control
1762,2026-01-01,control
1763,2026-01-26,control
1764,2026-02-22,control
1765,2026-02-03,control
1766,2026-02-12,control
1767,2026-03-26,treatment
1768,2026-03-26,control
1769,2026-01-25,control
1770,2026-01-16,treatment
1771,2026-03-27,treatment
1772,2026-02-19,treatment
1773,2026-02-23,treatment
1774,2026-01-16,treatment
1775,2026-02-27,treatment
1776,2026-03-19,treatment
1777,2026-01-13,treatment
1778,2026-01-31,control
1779,2026-02-06,control
1780,2026-02-10,control
1781,2026-01-21,control
1782,2026-03-03,treatment
1783,2026-01-20,control
1784,2026-01-25,control
1785,2026-02-19,control
1786,2026-01-11,treatment
1787,2026-03-17,control
1788,2026-02-10,treatment
1789,2026-03-28,treatment
1790,2026-02-03,control
1791,2026-01-02,treatment
1792,2026-02-01,control
1793,2026-02-26,control
1794,2026-01-01,treatment
1795,2026-02-13,treatment
1796,2026-03-12,control
1797,2026-03-22,treatment
1798,2026-03-08,control
1799,2026-01-23,treatment
1800,2026-03-05,treatment
1801,2026-03-12,treatment
1802,2026-02-07,treatment
1803,2026-02-28,control
1804,2026-02-14,treatment
1805,2026-02-06,treatment
1806,2026-03-01,treatment
1807,2026-03-29,control
1808,2026-03-27,control
1809,2026-01-02,control
1810,2026-01-26,control
1811,2026-03-16,control
1812,2026-03-09,control
1813,2026-03-08,treatment
1814,2026-02-25,control
1815,2026-02-08,treatment
1816,2026-02-27,treatment
1817,2026-03-16,treatment
1818,2026-01-09,control
1819,2026-01-02,control
1820,2026-03-10,treatment
1821,2026-01-06,treatment
1822,2026-02-06,control
1823,2026-01-12,treatment
1824,2026-01-30,treatment
1825,2026-01-17,treatment
1826,2026-02-08,control
1827,2026-01-02,treatment
1828,2026-03-20,control
1829,2026-03-05,treatment
1830,2026-02-28,control
1831,2026-03-11,control
1832,2026-01-01,treatment
1833,2026-02-18,control
1834,2026-01-22,control
1835,2026-03-19,control
1836,2026-03-04,control
1837,2026-01-08,control
1838,2026-03-20,control
1839,2026-02-23,treatment
1840,2026-02-18,treatment
1841,2026-01-12,control
1842,2026-02-23,treatment
1843,2026-02-03,control
1844,2026-01-26,treatment
